repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
63096822,FFI_IMI,1,43174,6,1920,2937,111,51,26,0,1,24
1358940,FFI_IMI,1,736235,27,18839,20000,227,359,167,0,0,192
10373529,,0,8874,3,2939,1789,48,0,0,0,0,0
27790789,IMI,1,26373,4,2425,4152,216,10,1,0,0,9
3074850,IMI_EBD,0,10261,4,3496,1084,53,1,0,0,0,1
107597148,,0,51464,7,3839,1647,206,8,0,0,0,8
37165115,FFI,1,25823,3,1987,1917,42,20,2,0,0,18
38999874,FFI_IMI,1,6534,9,3500,3025,41,41,39,0,0,2
19832415,FFI_IMI,1,38898,8,2686,2951,159,22,9,1,0,12
28252701,,0,3225,4,2401,1450,102,0,0,0,0,0
11222414,,0,625,3,3534,1125,74,0,0,0,0,0
1071489,EBD,0,73303,6,3575,16820,102,29,5,3,3,18
5683653,FFI_IMI,1,130985,12,3249,4024,255,82,48,1,1,32
50304279,IMI_EBD,0,270088,8,2013,11814,122,88,16,1,0,71
7387886,,0,18550,4,3089,1160,87,6,0,0,0,6
116542968,,0,25411,7,3212,1098,68,1,0,0,0,1
7512078,IMI,1,1778,4,2917,1133,109,0,0,0,0,0
116165188,,0,24860,6,2098,1702,173,3,0,0,0,3
864806,IMI,1,5699,3,4666,5456,537,14,1,0,0,13
3652822,,0,1432,2,3147,1037,141,31,0,0,0,31
57929326,IMI,1,2663815,8,1913,8316,1100,11,2,0,0,9
14447732,FFI_IMI,1,73319,14,2472,20000,554,55,6,0,0,49
39592840,,0,21223,2,2586,1699,125,2,0,0,0,2
5816654,,0,7171,8,3229,1104,60,0,0,0,0,0
131510015,,0,2030,5,4198,3707,145,18,0,0,0,18
13392416,IMI,1,18062,10,2971,3229,50,5,3,0,0,2
34139230,IMI,1,10435,4,2453,1489,86,3,0,0,0,3
41209174,FFI_IMI,1,457198,11,2224,20000,787,660,64,1,8,587
43446846,,0,13911,3,2019,1377,104,6,0,0,0,6
45070600,,0,1140,2,2967,1388,99,5,0,0,0,5
17848424,,0,17521,3,2931,1153,111,1,0,0,0,1
38982731,IMI_EBD,0,72967,5,2210,7400,402,6,0,0,0,6
16285236,FFI_IMI,1,19580,10,3235,4739,96,42,16,0,0,26
12223350,FFI,1,156725,4,2901,11981,594,192,9,0,0,183
4479494,FFI,1,35401,4,3457,3420,78,24,19,0,0,5
10426059,IMI,1,554088,9,4157,4564,44,20,6,0,0,14
3891123,IMI_EBD,0,16207,6,5308,1831,26,9,2,1,4,2
64188788,,0,142457,4,2020,7336,489,18,0,0,1,17
128402269,FFI,1,25740,4,1162,1544,57,8,2,0,0,6
1925483,IMI_EBD,0,714232,4,4382,5383,119,12,10,0,0,2
12578007,IMI_EBD,0,34475,5,2885,3339,102,3,0,0,0,3
105010691,FFI_IMI,1,249731,12,4902,16726,324,309,78,0,1,230
18596168,,0,66539,3,4075,3785,194,20,6,0,0,14
16585561,,0,8104,6,2719,1304,101,4,1,0,0,3
7812229,IMI_EBD,0,4328,5,3040,1846,58,14,2,0,0,12
130,,0,841,4,4991,1297,138,1,0,0,0,1
44164233,IMI_EBD,0,219271,6,2113,3948,112,11,3,0,0,8
15598496,FFI,1,3649,3,2753,1125,17,24,21,0,0,3
78006543,HIT,0,9338,3,1448,1040,30,7,1,0,3,3
36897199,,0,1701,3,2125,1337,58,10,0,0,0,10
59551700,,0,117589,5,2484,1316,106,7,0,0,0,7
68184811,,0,5975,4,2349,3596,71,0,0,0,0,0
21303242,EBD,0,16558,3,2297,3677,101,17,5,0,2,10
14794708,FFI_IMI,1,221510,13,3614,14831,205,81,36,0,0,45
39873788,EBD,0,4536,5,2136,1240,155,8,0,0,0,8
8077625,,0,3116,4,3085,2944,251,6,0,0,0,6
68157963,,0,31693,3,2888,1210,135,4,0,0,0,4
38976571,,0,14112,5,3076,4947,191,2,0,0,0,2
8869463,IMI_EBD,0,36052,7,3046,5966,218,39,9,0,1,29
156187,FFI_IMI,1,13497,5,5238,3652,235,16,6,0,0,10
9214660,FFI_IMI,1,67906,7,2964,3683,98,101,33,0,0,68
126628616,,0,2552,3,3834,3703,83,15,1,0,0,14
59850602,IMI_EBD,0,36814,3,1903,1667,53,2,0,1,0,1
88957090,EBD,0,5796,6,1347,1222,13,0,0,0,0,0
20389482,FFI_IMI,1,182242,20,2748,8252,96,37,6,0,2,29
10517878,IMI,1,18413,4,2435,1915,19,5,2,0,0,3
3113269,IMI,1,4042,3,3473,1202,32,0,0,0,0,0
1925457,IMI_EBD,0,24367,6,4184,1910,41,9,0,0,0,9
108125,,0,40830,4,4627,11516,243,20,5,0,1,14
366200,IMI,1,8517,4,4313,2566,67,5,0,0,0,5
122229247,,0,15903,3,1238,1450,95,6,2,0,0,4
66962179,IMI,1,1539136,3,1779,3012,240,13,0,0,0,13
47140131,IMI,1,8152,4,2064,2085,66,2,0,0,0,2
13453177,,0,2108,3,4160,2468,232,13,0,0,0,13
12780802,,0,4316,3,3464,1209,112,1,0,0,0,1
126308611,,0,4584,3,3666,1742,10,0,0,0,0,0
15836700,IMI,1,22376,7,4866,9840,78,29,0,0,0,29
86987524,,0,245362,18,4861,20480,1149,197,51,0,0,146
6720847,IMI_EBD,0,4209,6,4919,1601,94,3,0,0,0,3
12896452,FFI_IMI,1,9072,9,2082,1555,22,4,2,0,0,2
7379566,,0,301,2,3126,2385,121,4,0,0,0,4
66001846,,0,39236,4,2145,1151,108,2,0,0,0,2
102903563,,0,60230,8,2535,3030,98,2,0,0,0,2
98051503,,0,1773,5,4110,1225,58,5,1,0,0,4
1032,IMI_EBD,0,30440,8,5163,5203,76,7,0,1,0,6
1145581,IMI_EBD,0,3561,3,4750,1355,146,6,0,0,0,6
1333666,,0,1346,2,5668,1609,104,5,0,0,0,5
10487363,,0,67937,10,2971,9238,84,50,1,0,0,49
61203,EBD,0,3839,3,4675,1688,271,19,1,11,0,7
20208662,IMI,1,340854,7,2624,9144,245,83,5,7,5,66
131995661,,0,166788,9,3334,20480,1147,38,5,1,0,32
11851236,FFI_IMI,1,8039,4,2907,1538,50,3,1,1,0,1
12384349,IMI,1,3479,4,2845,1204,37,1,1,0,0,0
1963085,IMI,1,19570,2,3368,2791,31,1,0,0,0,1
286516,IMI_EBD,0,8998,4,4321,2430,172,3,0,1,0,2
5545025,IMI_EBD,0,34738,5,3182,2056,50,57,0,0,0,57
4334538,,0,985,3,3356,1492,217,4,0,0,1,3
99938998,,0,35402,7,3746,20480,811,824,20,3,1,800
2354240,FFI_IMI,1,49231,12,6828,13827,222,92,16,0,3,73
57436777,FFI_IMI,1,27623,3,6083,4379,172,18,6,0,1,11
33124686,,0,10035,7,3025,5114,157,14,3,0,0,11
14477437,FFI,1,10313,3,3788,2203,32,40,5,0,0,35
9061947,,0,191,2,3906,3437,111,23,0,0,0,23
4254325,IMI,1,1871,2,4653,1015,145,2,1,0,0,1
77933597,,0,6031,5,3575,1625,225,1,0,0,0,1
5259347,,0,39350,4,3278,3179,196,0,0,0,0,0
53762444,,0,321037,8,2830,20480,418,31,5,0,1,25
8445877,,0,2922,13,3601,1244,123,3,0,0,0,3
9549081,FFI_IMI,1,60672,20,4830,18589,183,256,173,0,2,81
50647838,FFI_IMI,1,74869,18,3214,9466,204,499,172,0,6,321
43964563,,0,10623,8,2116,2240,124,10,1,0,0,9
12769892,,0,246,2,3183,1018,94,0,0,0,0,0
50422569,FFI_IMI,1,11825,7,1466,1412,25,5,4,0,0,1
4290226,,0,56516,21,3353,2616,159,6,1,0,0,5
21655399,IMI,1,13274,5,2548,1200,46,3,0,0,0,3
9052236,,0,43572,10,3044,4741,138,6,0,0,0,6
19387849,IMI,1,5194,3,2721,1059,49,3,0,0,0,3
5086313,IMI_EBD,0,11701,5,3297,2629,126,8,4,0,0,4
49816276,FFI_IMI,1,9983,5,1807,2373,20,20,17,0,0,3
74593040,EBD,0,8705,2,1701,1268,43,3,1,0,0,2
10691398,,0,5406,3,4754,1026,120,1,0,0,0,1
10458362,FFI_IMI,1,66371,13,6086,14782,409,413,365,0,0,48
75460401,IMI_EBD,0,23399,4,1629,1177,7,0,0,0,0,0
2315698,,0,1195,2,4831,1534,123,5,1,2,0,2
32695583,IMI_EBD,0,11057,6,2310,1674,36,21,0,0,9,12
541983,IMI_EBD,0,79594,9,3703,20000,292,179,2,5,2,170
127765544,FFI,1,37231,4,1206,1156,100,5,0,0,0,5
15101579,FFI_IMI,1,86729,25,4309,20000,454,347,212,0,1,134
32093805,,0,1449,2,3020,1103,52,9,0,0,0,9
473155,,0,3869,2,4191,1020,232,1,0,0,0,1
37843831,,0,3350,4,2205,1134,103,0,0,0,0,0
52171557,,0,38829,6,2292,6096,114,50,2,0,0,48
1461954,FFI_IMI_EBD,1,175361,13,4705,2613,90,42,11,0,0,31
132129752,,0,26929,5,3181,1457,77,1,0,0,0,1
76000349,,0,1549,6,3002,1378,99,0,0,0,0,0
7048939,IMI_EBD,0,3895,5,3028,1212,131,1,0,0,0,1
4693675,IMI_EBD,0,7898,19,3150,1352,107,0,0,0,0,0
22329177,IMI,1,69335,6,2560,4795,49,2,2,0,0,0
23620921,,0,404,6,3493,1906,339,0,0,0,0,0
2916562,IMI_EBD,0,9609,3,3256,1377,33,7,0,0,0,7
64629613,IMI_EBD,0,62096,6,3630,5757,433,23,2,13,1,7
29352975,,0,582,2,2500,1213,71,1,0,0,0,1
5128084,FFI_IMI,1,167378,15,6576,10546,114,274,170,0,0,104
10160528,IMI_EBD,0,11518,7,5248,3962,154,13,8,0,0,5
48806149,FFI_IMI,1,281446,11,1784,5383,52,47,20,0,0,27
32181539,,0,952,2,2304,1189,78,1,0,0,0,1
27268808,FFI_IMI,1,15903,9,2407,4304,42,12,6,0,0,6
63733328,,0,3900,2,2424,5392,179,6,1,0,0,5
21694966,,0,10030,5,2582,2570,114,2,0,0,0,2
11591855,EBD,0,2364,2,2850,1121,90,1,0,0,0,1
39602644,,0,203,2,2317,1025,41,1,0,0,0,1
35233843,IMI,1,5827,4,2230,1008,29,1,0,0,0,1
23025258,,0,267,2,2497,1233,125,2,0,0,0,2
81784084,,0,5877,3,3910,5689,52,0,0,0,0,0
21793531,,0,4448,7,2557,1395,48,7,0,0,0,7
40499714,FFI_IMI_EBD,1,1195541,31,675,20000,268,72,1,0,0,71
690903,,0,16542,13,5854,20480,1139,39,0,0,0,39
19401646,FFI_IMI,1,129635,15,5861,14874,88,537,126,0,0,411
15592447,IMI_EBD,0,7073,11,2753,2443,34,8,1,1,0,6
27840307,,0,240362,7,2812,8485,428,34,1,0,0,33
93790457,,0,28642,3,3668,1221,179,1,0,0,0,1
1561299,,0,303,4,3758,1204,110,1,0,0,0,1
93504839,IMI_EBD,0,59271,6,1381,20000,300,52,6,0,1,45
116067411,,0,134109,2,2096,1824,102,2,0,0,0,2
2515323,HIT,0,8298,3,3787,1791,243,6,0,0,0,6
25968851,FFI_IMI,1,7473,8,2465,1051,45,12,10,0,0,2
47497008,IMI_EBD,0,107692,4,1764,1048,160,0,0,0,0,0
4436959,,0,754,3,3347,1210,121,0,0,0,0,0
3153959,,0,10332,4,3477,4588,129,9,0,0,0,9
70590564,FFI_IMI,1,20828,4,1545,1406,37,3,0,0,0,3
7026843,IMI_EBD,0,1852,6,3035,1378,86,0,0,0,0,0
2242705,,0,2981,6,4318,1629,146,3,0,0,0,3
7954105,,0,772,3,3951,1097,87,4,0,0,0,4
87180009,IMI_EBD,0,133591,4,2201,4656,136,5,2,0,0,3
29504192,,0,61714,4,2250,3372,185,13,7,0,0,6
38644318,FFI_IMI,1,57767,6,2207,1042,62,5,2,0,0,3
12064766,,0,1047,3,3984,1083,248,1,0,0,0,1
39682214,IMI_EBD,0,60488,11,6655,10706,93,42,0,10,1,31
3860377,,0,907,5,3383,1016,88,0,0,0,0,0
59617593,IMI_EBD,0,13406,3,1490,1378,24,1,0,0,0,1
938693,IMI_EBD,0,49535,8,3936,1010,17,2,0,0,1,1
9133677,,0,15192,4,3951,4238,92,22,0,0,0,22
58473989,EBD,0,6202,4,1963,1151,5,0,0,0,0,0
2948949,FFI_IMI,1,281734,5,4584,17298,147,262,43,17,3,199
3215654,IMI_EBD,0,25607,8,3477,2164,86,11,4,5,0,2
11745275,EBD,0,28722,5,2920,3325,110,6,0,0,0,6
37728539,HIT,0,4058,3,2891,1280,65,9,8,0,0,1
10994345,FFI_IMI,1,895671,31,2655,20000,393,336,208,0,1,127
9712011,FFI_IMI,1,7246,14,3925,1324,50,5,4,0,0,1
299271,IMI_EBD,0,87267,6,4915,17937,129,143,8,16,25,94
4345812,,0,42276,8,3350,1873,88,0,0,0,0,0
924562,,0,46766,4,4729,2976,137,5,5,0,0,0
103826422,IMI_EBD,0,1643,6,1448,1580,28,16,0,0,0,16
1204125,IMI,1,59667,3,4374,1081,44,3,1,0,0,2
30043131,FFI_IMI,1,7015,7,1883,1288,48,14,6,0,0,8
119111364,IMI,1,68857,7,1278,2256,89,41,8,0,0,33
17356911,IMI_EBD,0,3536,8,1965,1928,201,2,0,0,0,2
14146757,FFI_IMI,1,31262,16,5221,12743,244,397,257,0,1,139
97003332,,0,13494,2,2285,1449,175,1,0,0,0,1
23404128,IMI_EBD,0,60840,8,2500,9383,66,42,11,2,3,26
2407157,IMI,1,13227,6,5539,7254,149,22,15,0,0,7
47674448,IMI_EBD,0,4601,4,1756,1244,34,12,1,0,0,11
5797013,,0,1160550,12,4833,5182,169,12,3,0,0,9
2113176,EBD,0,13228,3,3582,1690,36,3,0,0,0,3
3845814,,0,560,5,3592,1282,90,1,0,0,0,1
35562993,,0,20398,8,2262,4912,203,23,3,0,0,20
72070328,,0,7523,2,3217,4440,65,1,0,0,0,1
37647794,IMI_EBD,0,20240,4,2228,2836,189,39,2,26,1,10
3833911,,0,823,4,3400,1276,188,0,0,0,0,0
50947339,,0,155,2,2938,1258,81,2,0,0,0,2
12465340,IMI,1,432711,3,2890,4744,124,3,3,0,0,0
1872943,,0,10122,6,3687,2280,172,20,1,0,1,18
766701,,0,463,2,4394,1280,149,9,0,0,1,8
20155470,IMI,1,13251,4,3067,1776,51,1,1,0,0,0
73518607,,0,51848,7,3118,7849,320,16,1,0,0,15
2766273,FFI_IMI,1,76473,6,8972,15152,434,368,247,0,1,120
140937793,,0,99912,7,3434,6373,168,14,3,0,0,11
22249306,,0,21415,6,2534,2085,50,2,0,0,0,2
6181245,,0,7597,6,4739,2595,165,0,0,0,0,0
100339187,,0,13000,4,3334,1209,96,4,0,0,0,4
62023,,0,1462,3,4574,1098,100,2,0,0,0,2
27642603,,0,112600,6,2432,1371,117,4,0,0,0,4
3783584,,0,20121,9,3399,4057,327,3,0,0,0,3
2681994,IMI_EBD,0,15074,6,3392,2705,92,29,0,5,1,23
19989121,FFI_IMI,1,6465,4,2576,1255,194,11,3,0,0,8
1936302,FFI,1,83898,2,3836,1423,56,0,0,0,0,0
54778964,,0,1291,3,2842,2737,47,2,0,0,0,2
81120794,,0,15302,5,2587,2978,152,8,0,0,0,8
43542144,,0,351,4,2121,1279,110,3,1,0,0,2
24107001,FFI_IMI,1,147717,13,4760,20000,380,481,433,1,0,47
2566570,FFI,1,27957,4,4028,3160,168,6,2,0,0,4
102689445,,0,336476,8,4026,12768,753,22,0,0,0,22
12046604,FFI_IMI,1,202950,16,5274,2165,92,26,13,0,0,13
15516057,,0,294,2,2764,1216,27,6,0,0,0,6
6673802,IMI_EBD,0,12510,8,3113,4556,301,11,0,2,0,9
4923271,,0,582,5,7790,3875,159,21,4,0,0,17
16752601,,0,7072,4,2718,1272,107,4,0,0,0,4
52334681,,0,180859,9,2692,16847,396,14,1,0,0,13
112297564,,0,20980,4,2235,1459,57,4,0,0,0,4
6547965,IMI_EBD,0,3482,12,3145,1632,370,6,0,0,0,6
1503507,,0,9921,5,3446,2135,135,2,0,0,0,2
15231212,IMI_EBD,0,237336,10,3290,20000,755,144,6,7,3,128
27619584,IMI,1,15324,8,5269,5272,237,20,9,1,0,10
30435844,,0,2609,4,3527,1109,133,13,1,0,0,12
35159920,,0,46640,19,3141,2520,78,21,4,0,0,17
82609103,,0,96566,4,5472,18090,304,19,3,1,0,15
50392353,,0,1048,3,2070,1285,110,0,0,0,0,0
103603776,FFI_IMI,1,13939,10,1236,1053,147,37,8,0,0,29
73738971,,0,2448,2,1727,1408,179,1,0,0,0,1
23482820,IMI,1,31671,4,2910,7987,130,50,5,0,0,45
23886834,IMI,1,1135,2,1247,1427,637,0,0,0,0,0
1512901,FFI_IMI,1,61177,7,4944,15013,411,246,1,0,1,244
114177044,,0,114461,4,3402,1060,105,0,0,0,0,0
81362469,HIT,0,3295,5,1498,1338,9,2,0,1,0,1
45578949,,0,9455,3,2326,4912,169,10,1,0,0,9
40011265,FFI_IMI,1,119052,17,4995,15871,126,424,219,0,2,203
25990824,IMI,1,117295,4,2455,1297,89,44,0,6,8,30
21437247,,0,1517,2,2569,1519,180,6,0,0,0,6
50924756,,0,25314,4,2446,1930,202,2,0,0,0,2
21663285,FFI_IMI,1,694238,27,1975,20000,146,224,183,0,1,40
32895424,,0,58205,12,2312,5455,294,4,1,0,0,3
1301850,IMI_EBD,0,86424,7,3847,3210,33,21,0,0,2,19
57061619,,0,44991,15,3981,3985,225,7,5,0,0,2
41767943,,0,19394,9,2786,1799,135,0,0,0,0,0
356066,,0,129183,14,4303,13680,555,132,11,0,1,120
44137852,FFI_IMI,1,105479,9,5663,2491,64,52,23,0,1,28
59808890,,0,67,2,2962,1064,49,4,0,0,0,4
9119875,,0,4000,4,3761,4469,296,16,4,0,0,12
76109394,,0,547,2,1811,1710,121,3,1,0,0,2
6659299,FFI,1,6001,4,4282,1920,181,9,8,0,0,1
14121294,IMI,1,416096,4,4329,7370,114,12,0,0,0,12
84213938,,0,29410,5,1860,1510,54,1,0,0,1,0
57901437,FFI_IMI,1,31395,6,1940,8226,175,36,9,0,0,27
26785339,,0,14532,5,2439,2321,792,7,0,0,0,7
2252664,IMI,1,3756,2,3985,2052,46,1,0,0,0,1
50223128,,0,80128,14,4030,9315,231,47,0,0,0,47
8941695,IMI,1,18913,4,3019,1518,49,0,0,0,0,0
71485542,,0,30349,5,2477,1078,83,8,0,0,0,8
37459110,,0,29272,18,2221,7648,146,15,2,0,0,13
13973168,,0,1195,4,3296,2237,217,9,0,0,0,9
8451893,EBD,0,3152,5,3039,1504,76,5,1,0,0,4
2522940,IMI,1,4587,3,3452,1607,44,0,0,0,0,0
37570386,HIT,0,1125,3,2218,1268,202,3,0,0,0,3
13108106,,0,5785,3,2855,1804,63,2,0,0,0,2
40267259,IMI_EBD,0,1102190,13,2057,1019,86,2,0,0,0,2
20724,IMI,1,48481,3,4809,4923,133,7,5,0,1,1
111427255,IMI_EBD,0,37014,7,1326,5358,150,11,2,0,0,9
2974718,IMI,1,3674,3,3362,1004,99,2,1,0,0,1
80733109,,0,28426,4,2436,3415,134,0,0,0,0,0
70207011,,0,14071,3,5340,8664,325,20,0,0,0,20
747755,,0,74803,8,7535,12864,243,72,2,1,4,65
1062237,FFI_IMI,1,6987,4,3908,1953,210,22,19,0,0,3
1096480,FFI,1,8931,6,3806,1748,103,13,7,0,0,6
52509220,,0,35989,4,3178,2075,189,3,1,0,0,2
61485617,,0,24001,13,3203,1421,79,13,0,0,1,12
2629424,,0,81002,3,6000,7495,118,43,5,0,1,37
32873163,FFI_IMI,1,34170,5,3099,2452,24,27,2,0,0,25
1334924,FFI_IMI,1,31199,9,4155,8269,191,190,35,0,0,155
38835282,,0,365622,5,2199,1910,90,8,0,0,0,8
68841963,IMI,1,13900,6,1803,1343,86,30,8,0,3,19
1201108,IMI,1,6418,4,4006,1854,52,40,28,0,0,12
4297273,IMI_EBD,0,127757,8,2903,5394,142,11,2,2,0,7
4229977,FFI_IMI,1,8015,8,6675,1342,35,36,21,0,0,15
6723399,,0,814762,9,5413,20480,456,71,1,0,2,68
7865549,,0,1014,5,3012,1710,63,9,0,0,0,9
30087179,,0,13538,2,2804,1109,127,2,0,0,0,2
20675636,,0,17543,5,3231,2976,279,2,1,0,0,1
38279227,,0,126814,7,4486,1625,107,4,0,0,0,4
13486798,FFI_IMI,1,3693,11,2845,1040,48,14,14,0,0,0
111978936,IMI_EBD,0,178245,6,613,1182,65,0,0,0,0,0
73269516,,0,7851,2,1891,1884,100,5,1,0,3,1
507123,IMI_EBD,0,68894,6,2527,1941,50,3,0,0,0,3
84003203,,0,8348,5,1923,2416,84,4,0,0,1,3
73779599,IMI,1,52461,3,1701,8486,128,64,20,8,1,35
79658844,IMI,1,1028469,3,1651,3023,270,7,0,0,0,7
646423,IMI,1,3208,5,5242,1316,60,19,8,0,0,11
4518517,,0,5079,6,3314,1146,152,0,0,0,0,0
4709330,FFI_IMI,1,37255,11,3282,4873,69,54,5,0,0,49
10088951,,0,21023,7,2986,4058,206,12,0,1,0,11
16246536,IMI,1,2237,7,2728,1786,116,11,0,0,0,11
92691776,,0,41461,3,1516,4890,139,1,0,0,0,1
3769702,IMI_EBD,0,126445,7,4619,16308,89,31,3,9,0,19
27541956,,0,23991,4,5448,18171,202,17,3,2,0,12
50216100,HIT,0,2814,3,1951,1387,15,2,0,0,0,2
73417046,,0,298,4,2027,2039,100,2,0,0,0,2
6982043,FFI_IMI,1,13100,8,4218,3283,32,32,18,0,0,14
1719690,IMI,1,6023,2,3889,1938,103,7,3,0,0,4
48528437,IMI_EBD,0,153850,4,2044,3796,43,6,2,0,0,4
38333501,,0,755,3,3096,1432,115,6,3,0,0,3
3070373,IMI,1,126801,6,3236,1419,25,26,0,3,0,23
1505170,IMI,1,2370,5,2782,1044,43,2,0,0,0,2
3376848,FFI_IMI,1,11154,3,3565,3510,144,4,0,0,0,4
67067566,IMI,1,1014641,2,1794,19814,961,2,0,0,0,2
3459673,FFI_IMI,1,50794,7,6366,16363,306,289,182,0,1,106
137503442,FFI_IMI_EBD,1,429351,18,977,20000,472,60,9,1,2,48
113471037,IMI_EBD,0,52753,7,1328,6798,119,42,2,5,1,34
79353335,FFI,1,24747,7,2082,2867,33,27,10,0,0,17
113404957,,0,39223,7,2491,12022,315,27,0,0,0,27
115576472,,0,1846,3,3484,1017,57,2,0,0,0,2
41325282,FFI_IMI,1,92295,5,2859,1192,18,7,7,0,0,0
99262393,,0,16646,7,3170,4797,227,7,0,0,0,7
44268071,,0,2751,5,4091,2504,93,5,0,0,0,5
10923187,FFI_IMI,1,538632,25,5865,20000,173,352,35,0,0,317
25780987,FFI,1,142923,4,2444,1682,26,47,13,0,0,34
4885383,,0,5846,5,3306,7763,159,11,0,0,1,10
33770699,,0,89736,5,3701,13228,413,10,0,0,0,10
13111393,IMI,1,60973,4,2814,5005,46,253,0,0,0,253
43618365,,0,91507,3,1977,1245,37,9,0,0,0,9
46439446,,0,71391,14,5781,7648,169,131,1,0,0,130
72425875,FFI_IMI,1,3729,7,8558,1504,68,9,2,0,0,7
57239556,IMI_EBD,0,4189,5,1662,1346,46,7,0,0,0,7
52980493,FFI_IMI,1,9817,4,1981,1485,121,2,1,0,0,1
1447882,,0,2149,3,4162,7733,161,15,1,0,0,14
123602760,EBD,0,19765,3,1197,3610,14,13,0,0,0,13
62303152,,0,3322,8,1846,1980,69,1,0,0,0,1
33492893,,0,588,3,2495,1644,199,0,0,0,0,0
47966876,,0,8691,3,1965,1631,93,4,0,0,0,4
16645488,,0,25515,4,3554,6328,141,5,0,0,0,5
36204628,IMI,1,2792,7,926,1295,8,1,0,0,0,1
26941088,FFI_IMI,1,70404,13,4695,5694,113,45,20,0,0,25
33565912,,0,430,3,2698,1349,175,4,2,0,0,2
58235421,IMI_EBD,0,10869,4,1891,1077,40,0,0,0,0,0
21611022,IMI,1,18588,6,2425,1145,80,7,0,0,0,7
10066825,IMI_EBD,0,24936,3,2932,1954,107,4,2,0,0,2
21303988,IMI,1,3069,3,3402,1309,218,5,0,0,1,4
17373313,IMI,1,11773,4,2703,5760,315,22,0,0,3,19
46746797,IMI_EBD,0,2543,8,1988,1642,39,1,0,0,0,1
11526715,,0,17095,5,3546,20480,708,27,0,0,0,27
26521386,,0,11264,3,4022,9759,426,10,1,0,0,9
32611793,IMI,1,109686,5,2323,10400,359,19,2,0,0,17
9626416,,0,5352,4,3012,2242,173,0,0,0,0,0
20545279,IMI,1,7961,3,2609,2830,209,3,2,0,0,1
24217298,,0,98541,7,2802,2463,95,5,1,0,0,4
31681575,IMI_EBD,0,387668,6,2337,17425,192,23,2,0,0,21
20484506,IMI,1,3602,3,1852,1853,178,6,2,0,0,4
24809655,HIT,0,19354,3,2316,1084,67,35,6,0,0,29
54980593,,0,38422,4,8251,12938,637,12,2,0,1,9
24245737,,0,9531,7,2481,1976,144,0,0,0,0,0
1843992,EBD,0,1182,10,4697,1163,175,1,0,0,0,1
50242144,FFI,1,40784,4,2008,1476,44,2,1,0,0,1
119955,IMI_EBD,0,2169,3,6068,1092,70,0,0,0,0,0
81535817,,0,574,3,2577,1043,67,2,0,0,0,2
1388190,FFI_IMI,1,19942,3,3804,2768,35,51,1,0,0,50
2121420,,0,5076,5,3645,1486,161,8,0,0,0,8
206427,FFI_IMI,1,225236,15,5235,5368,161,8,3,0,0,5
856193,,0,501071,7,4967,16563,429,169,0,0,0,169
133620,IMI_EBD,0,12244,14,7073,2579,125,50,5,3,1,41
117944122,,0,2131,4,4778,1593,163,6,2,0,0,4
85226880,,0,1891,3,1922,2097,75,0,0,0,0,0
36849200,,0,14710,4,2457,1393,163,0,0,0,0,0
45526710,EBD,0,58429,6,6240,3686,86,23,6,0,4,13
46171816,EBD,0,3601,3,2033,1004,57,1,0,0,0,1
18935740,IMI_EBD,0,69197,6,2657,3374,384,24,0,1,0,23
138646782,IMI_EBD,0,37629,14,1591,3604,100,65,7,0,4,54
90118631,IMI,1,7596,4,1392,2493,13,4,3,0,0,1
8526347,FFI,1,8713,6,2176,1404,71,6,4,0,0,2
8546198,FFI_IMI,1,127263,11,5976,7779,76,127,117,0,0,10
33801306,FFI_IMI,1,10703,5,2299,1732,37,4,1,0,0,3
111834349,,0,36031,3,3694,1046,76,1,0,0,0,1
89880181,,0,4689,2,2645,1923,85,1,0,0,0,1
1360247,,0,1292,4,5051,6835,290,16,2,0,0,14
35951404,IMI_EBD,0,33538,7,2126,1866,90,18,1,0,0,17
86702842,IMI_EBD,0,23915,3,1561,1851,21,32,14,0,0,18
91362763,,0,16239,4,2603,1223,97,6,0,0,0,6
559850,,0,32572,2,4107,1157,49,0,0,0,0,0
2596276,IMI,1,22445,3,4520,1400,66,10,0,0,0,10
80561803,,0,1346,6,1627,1091,128,0,0,0,0,0
38373338,,0,531720,41,3619,8147,259,5,0,0,0,5
10917677,FFI,1,2865,3,2889,1494,85,1,0,0,1,0
40945715,HIT,0,118588,5,2141,2041,47,0,0,0,0,0
15205201,,0,39223,5,4240,7572,140,54,0,0,0,54
8408825,HIT,0,1210,4,2878,1131,61,3,1,0,0,2
5366735,,0,1104,5,3269,4988,261,26,0,0,0,26
1068018,FFI_IMI,1,81194,17,6016,15821,193,28,9,0,0,19
45885732,,0,289002,11,5457,20197,262,134,8,0,0,126
5742095,,0,470,4,3235,1408,163,2,1,0,0,1
2113067,IMI,1,227022,9,3745,20000,115,76,2,41,2,31
42936049,FFI,1,8676,7,2379,3627,117,34,18,1,0,15
477156,FFI_IMI,1,436316,10,7531,4781,160,88,8,0,0,80
5130966,IMI_EBD,0,10062,7,3342,2878,169,35,1,2,0,32
60165924,IMI_EBD,0,30477,9,2160,4076,88,22,4,0,2,16
42408083,FFI_IMI,1,18876,5,2147,4052,271,30,11,0,0,19
94956993,IMI,1,2939,3,1684,2338,114,1,1,0,0,0
5360758,FFI_IMI,1,46349,15,5010,7897,75,241,65,0,1,175
