id,languages,classifier,clfType,fileType
9295871,"['css', 'html', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
22687036,"['c++', 'python', 'c']",C-C++,FFI,"['.c', '.cpp']"
27209132,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
16394957,"['html', 'ruby', 'python', 'shell']",Python*_JavaScript*_Shell*_C-Python,FFI_IRI,"['.c', '.py', '.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
27483832,"['go', 'shell']",Ruby-Go,FFI,['.go']
2014929,"['python', 'objective-c', 'c', 'c++', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
426,"['ruby', 'html', 'css']",HI*,HI,['*']
1045381,"['javascript', 'css', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
10164495,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
29881215,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2464908,"['php', 'javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
8875190,"['php', 'shell']",HI*,HI,['*']
8879986,"['objective-c', 'ruby']",HI*,HI,['*']
6418762,"['javascript', 'html', 'typescript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
12169108,"['javascript', 'html', 'css', 'python', 'shell']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
2520429,"['javascript', 'html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
298375,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
28836678,"['java', 'javascript', 'html', 'shell']",Java*_Java-C_Shell*_Java-JavaScript,FFI_IRI,"['.java', '.c', '.java', '.java', '.sh', '.bsh', '.zsh']"
20632410,"['ruby', 'objective-c']",HI*,HI,['*']
16191201,"['java', 'ruby']",Java*,IRI,['.java']
540542,"['css', 'html', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
27561102,"['python', 'javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_C-Python_Python*,FFI_IRI_ID,"['.c', '.py', '.py', '.html', '.js', '.css']"
114102,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
6235174,"['python', 'shell', 'html']",Shell*_C-Python_Python*,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
9322866,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
19114225,"['python', 'c', 'html']",Python*,IRI,['.py']
10289171,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
16393248,"['objective-c', 'javascript', 'ruby', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
749137,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
615969,"['c', 'c++', 'shell', 'html', 'javascript', 'objective-c', 'python', 'php', 'css']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
10924145,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
28757562,"['ruby', 'objective-c']",HI*,HI,['*']
12974571,"['html', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
578839,"['c', 'shell', 'html', 'c++', 'python', 'javascript', 'typescript', 'php', 'objective-c', 'go', 'css', 'ruby', 'java']",C-C++_Shell*_Go*_C-Python_C++-Objective-C_Python*,FFI_IRI,"['.c', '.cpp', '.mm', '.c', '.py', '.sh', '.bsh', '.zsh', '.go', '.py']"
27222050,"['css', 'javascript', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2581357,"['c', 'c++', 'shell', 'java', 'html', 'objective-c', 'python']",C-C++_JavaScript*_Java*_Shell*_C-Python_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.java']"
168370,"['ruby', 'java', 'c', 'shell', 'html', 'css', 'javascript', 'objective-c']",Java-Ruby_Shell*_Java*_Ruby*_C++-Ruby_Java-C,FFI_IRI,"['.cpp', '.cc', '.rb', '.java', '.rb', '.java', '.c', '.rb', '.sh', '.bsh', '.zsh', '.java']"
7701103,"['python', 'shell']",Python*,IRI,['.py']
5213091,"['c', 'shell', 'c++']",C-C++,FFI,"['.c', '.cpp']"
779570,"['javascript', 'html', 'c', 'python', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
21611548,"['javascript', 'html', 'css', 'php', 'ruby']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
20131603,"['html', 'typescript', 'javascript']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
5589723,"['c', 'php', 'c++']",C-C++_PHP*,FFI_IRI,"['.c', '.cpp', '.php']"
2724167,"['c++', 'objective-c', 'c', 'shell', 'python', 'javascript', 'java', 'php']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
7037996,"['c', 'c++', 'python', 'objective-c', 'javascript', 'html', 'shell']",C-C++_Shell*_JS-CSS-HTML*,FFI_IRI_ID,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
997491,"['javascript', 'shell', 'html']",JavaScript*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
14909673,"['python', 'html', 'c++', 'shell', 'typescript', 'css', 'javascript', 'c']",C-C++_JavaScript*_Shell*_C-Python_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
20035587,"['python', 'c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
1446474,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
7616158,"['java', 'shell']",Java*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.java']"
6425435,"['c', 'shell', 'python', 'javascript']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
11981144,"['java', 'html', 'python', 'shell', 'css']",Java*_Shell*_Java-C_Python*,FFI_IRI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java', '.py']"
1697736,"['php', 'javascript', 'css', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
24516405,"['objective-c', 'ruby']",HI*,HI,['*']
16194327,"['css', 'html', 'javascript', 'ruby']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2997204,"['c', 'python', 'c++', 'objective-c', 'shell', 'html', 'ruby', 'javascript']",C-C++_Shell*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
10368942,"['javascript', 'css', 'typescript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
8732561,"['shell', 'python']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
1076057,"['javascript', 'html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2233185,"['c', 'python']",Python*,IRI,['.py']
20089857,"['java', 'ruby', 'shell', 'python', 'c++', 'css', 'c', 'html', 'javascript', 'php']",C-C++_JavaScript*_Java*_Shell*_Ruby*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.java', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.py', '.rb']"
10282042,"['c', 'c++', 'html', 'java', 'python', 'objective-c', 'shell', 'php', 'javascript', 'ruby']",C-C++_JavaScript*_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
26127968,"['c++', 'c', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
14089735,"['javascript', 'html', 'shell', 'ruby']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
28498113,"['javascript', 'typescript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
16774748,"['ruby', 'javascript', 'html', 'css', 'shell']",JavaScript*_Shell*_Ruby*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.rb']"
1690480,"['c++', 'python', 'objective-c', 'shell', 'c', 'html', 'css', 'javascript']",C-C++_JavaScript*_Shell*_C-Python_C++-Objective-C_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.mm', '.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
6631214,"['javascript', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1281080,"['c++', 'c', 'javascript', 'python']",C-C++_JavaScript*_C++-JavaScript,FFI_IRI,"['.c', '.cpp', '.cpp', '.cc', '.ts', '.js', '.html']"
20951559,"['ruby', 'objective-c']",HI*,HI,['*']
385065,"['c++', 'c', 'javascript']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
12962729,"['javascript', 'html', 'css', 'shell']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
15035229,"['ruby', 'html']",HI*,HI,['*']
13484625,"['c', 'shell', 'python', 'c++', 'javascript']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
2179572,"['python', 'css', 'html']",Python*_JS-CSS-HTML*,IRI_ID,"['.py', '.html', '.js', '.css']"
2281177,"['go', 'python']",C-Go_C-Python_Ruby-Go,FFI,"['.c', '.py', '.go', '.go']"
5198123,"['go', 'ruby', 'c++', 'objective-c']",C-Go_Ruby*,FFI_IRI,"['.go', '.rb']"
28043506,"['ruby', 'objective-c']",HI*,HI,['*']
20873044,"['java', 'python', 'shell']",Shell*_Java-C,FFI_IRI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
3651143,"['shell', 'ruby', 'python', 'html']",Shell*_Ruby*,IRI,"['.sh', '.bsh', '.zsh', '.rb']"
28986292,"['go', 'shell']",Go*_Shell*,IRI,"['.go', '.sh', '.bsh', '.zsh']"
21736086,"['html', 'python', 'javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
1364093,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
17592572,"['javascript', 'shell']",JavaScript*_Shell*,IRI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
23267883,"['go', 'javascript', 'html', 'shell', 'css']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
296239,"['javascript', 'html', 'css', 'go', 'shell']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
10825334,"['javascript', 'css', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
20395801,"['html', 'javascript', 'css', 'python']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3565909,"['c', 'c++', 'objective-c', 'shell']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
6726218,"['objective-c', 'css', 'shell', 'ruby', 'c']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
9037027,"['javascript', 'css', 'shell', 'html']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
400664,"['javascript', 'c++', 'c', 'python']",C-C++_C++-JavaScript_Java-C,FFI,"['.c', '.cpp', '.cpp', '.cc', '.java', '.c']"
21818328,"['javascript', 'css']",JavaScript*,IRI,"['.ts', '.js', '.html']"
5857265,"['html', 'javascript', 'typescript', 'shell']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
5987163,"['java', 'shell', 'html']",Shell*_Java-C,FFI_IRI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
23512354,"['python', 'c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
16381571,"['java', 'html', 'css']",Java*_Java-C,FFI_IRI,"['.java', '.c', '.java']"
7372528,"['c++', 'c', 'shell', 'python', 'html', 'ruby']",C-C++_JavaScript*_Shell*_C-Python_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.java', '.c', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
20423545,"['ruby', 'c']",HI*,HI,['*']
27736734,"['objective-c', 'ruby', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
10651420,"['c', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
6162900,"['html', 'javascript', 'typescript', 'php']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1320594,"['c++', 'c', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
6309729,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
1924847,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
3346542,"['javascript', 'python', 'ruby']",JavaScript*,IRI,"['.ts', '.js', '.html']"
3104806,"['go', 'shell']",Go*_Shell*,IRI,"['.go', '.sh', '.bsh', '.zsh']"
10045915,"['javascript', 'typescript', 'html', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
8946089,"['python', 'shell', 'javascript']",JavaScript*,IRI,"['.ts', '.js', '.html']"
18371175,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
7590028,"['html', 'python', 'shell', 'css']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
10504702,"['c', 'objective-c', 'shell']",Java-C_C-Python,FFI,"['.java', '.c', '.c', '.py']"
7262245,"['objective-c', 'ruby', 'c', 'c++', 'shell']",C-C++_C++-Objective-C_Shell*,FFI_IRI,"['.c', '.cpp', '.mm', '.sh', '.bsh', '.zsh']"
49515,"['ruby', 'html']",Ruby*,IRI,['.rb']
11663059,"['go', 'shell']",HI*,HI,['*']
29050338,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
2995473,"['python', 'shell', 'html', 'css']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
14696091,"['java', 'shell', 'c']",Java*_Java-C_Shell*,FFI_IRI,"['.java', '.c', '.java', '.sh', '.bsh', '.zsh']"
5548784,"['javascript', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
12766540,"['javascript', 'css', 'html', 'php']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3631697,"['go', 'shell', 'ruby', 'python']",Go*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.go']"
12590052,"['javascript', 'typescript', 'shell']",JavaScript*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
15749269,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
5298790,"['c++', 'c', 'python', 'shell', 'html']",C-C++_Shell*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
1046208,"['html', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
923028,"['ruby', 'html']",HI*,HI,['*']
3354902,"['c', 'shell']",HI*,HI,['*']
6118575,"['ruby', 'python', 'html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
376635,"['ruby', 'html', 'css', 'javascript']",JavaScript*_Ruby*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.rb', '.html', '.js', '.css']"
688157,"['javascript', 'css', 'typescript', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
8730628,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
11452676,"['c++', 'c', 'python', 'go', 'objective-c', 'shell', 'ruby']",C-C++_Shell*_C++-Ruby,FFI_IRI,"['.c', '.cpp', '.cpp', '.cc', '.rb', '.sh', '.bsh', '.zsh']"
3810626,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
56125,"['ruby', 'html', 'shell']",Ruby*,IRI,['.rb']
5383731,"['c', 'c++', 'python', 'shell', 'objective-c']",C-C++_Shell*_C-Python_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.py', '.sh', '.bsh', '.zsh']"
8277372,"['python', 'html', 'java', 'shell', 'javascript', 'ruby']",JavaScript*_Shell*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
27584450,"['ruby', 'objective-c']",HI*,HI,['*']
1206729,"['python', 'shell']",HI*,HI,['*']
14128006,"['go', 'shell']",Go*_Shell*,IRI,"['.go', '.sh', '.bsh', '.zsh']"
15323392,"['javascript', 'html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
11388110,"['go', 'shell', 'html']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
3146558,"['java', 'ruby', 'shell']",Shell*_Ruby*,IRI,"['.sh', '.bsh', '.zsh', '.rb']"
812328,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
3378594,"['php', 'shell', 'python']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
19296225,"['go', 'python', 'shell', 'c++', 'c']",C-C++_Go*_Shell*_C-Go,FFI_IRI,"['.c', '.cpp', '.go', '.sh', '.bsh', '.zsh', '.go']"
12785573,"['shell', 'ruby']",HI*,HI,['*']
1646466,"['python', 'c', 'shell']",Shell*_Python*,IRI,"['.py', '.sh', '.bsh', '.zsh']"
23009934,"['javascript', 'css']",JavaScript*,IRI,"['.ts', '.js', '.html']"
26677418,"['c', 'c++', 'shell']",C-C++,FFI,"['.c', '.cpp']"
15467734,"['typescript', 'javascript', 'html', 'python', 'shell', 'css']",JavaScript*_Shell*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
1595099,"['c', 'c++', 'objective-c']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
417862,"['ruby', 'shell', 'css']",HI*,HI,['*']
1857825,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
4224042,"['php', 'javascript', 'css', 'html', 'shell', 'c', 'python']",PHP*_JavaScript*_Shell*,IRI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.php']"
2142701,"['shell', 'ruby']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
28283593,"['go', 'python', 'shell']",Go*_Shell*_C-Go_Python*,FFI_IRI,"['.go', '.sh', '.bsh', '.zsh', '.go', '.py']"
3929096,"['php', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
4333252,"['python', 'shell']",Shell*_Python*,IRI,"['.py', '.sh', '.bsh', '.zsh']"
28946018,"['python', 'shell']",HI*,HI,['*']
3069402,"['javascript', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
6621471,"['javascript', 'html', 'css', 'shell']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
80571,"['ruby', 'html', 'css', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
16577072,"['python', 'shell']",HI*,HI,['*']
14971308,"['shell', 'go', 'python']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
6427813,"['c++', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
16772886,"['javascript', 'typescript', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
14083440,"['javascript', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
79352,"['ruby', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
14732235,"['php', 'ruby']",HI*,HI,['*']
19816070,"['c++', 'c', 'objective-c', 'php', 'shell', 'html', 'python', 'java', 'ruby', 'javascript']",C-C++_JavaScript*_Shell*_C-Python_Ruby*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.rb', '.py']"
25138401,"['javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
27818365,"['c', 'c++', 'javascript', 'css', 'html']",C-C++_JS-CSS-HTML*,FFI_ID,"['.c', '.cpp', '.html', '.js', '.css']"
13655592,"['css', 'html', 'javascript', 'python']",Python*_JS-CSS-HTML*,IRI_ID,"['.py', '.html', '.js', '.css']"
310296,"['c', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
13073056,"['php', 'javascript', 'html', 'css', 'shell']",PHP*_JavaScript*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.php']"
1520275,"['ruby', 'shell']",HI*,HI,['*']
16309,"['c++', 'python', 'shell', 'javascript', 'css', 'c']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
5722043,"['java', 'html', 'python', 'shell']",Shell*_Java-C,FFI_IRI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
27251463,"['python', 'html', 'css', 'shell', 'java']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
6010789,"['javascript', 'css', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2198140,"['objective-c', 'ruby']",HI*,HI,['*']
6365284,"['c', 'java', 'c++', 'python', 'javascript', 'shell', 'css', 'html', 'objective-c']",C-C++_Shell*_Java*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.py', '.sh', '.bsh', '.zsh', '.java']"
26417283,"['javascript', 'css', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
7765403,"['c', 'python', 'shell', 'c++', 'objective-c']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
3544490,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
574877,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
29829603,"['python', 'c++', 'c']",C-C++_Python*,FFI_IRI,"['.c', '.cpp', '.py']"
19216825,"['html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
236537,"['c++', 'c', 'shell']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
11939484,"['python', 'c', 'shell']",Shell*_Python*_C-Python,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
1286805,"['c', 'c++', 'python', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
15958676,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
12488647,"['java', 'javascript', 'shell']",HI*,HI,['*']
8411137,"['python', 'shell']",Shell*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.py']"
19708981,"['go', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
2386778,"['c', 'javascript', 'shell', 'c++', 'css', 'java']",C-C++_Shell*_JS-CSS-HTML*,FFI_IRI_ID,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
5862644,"['c++', 'c', 'objective-c', 'php', 'shell', 'html', 'css', 'javascript', 'python', 'ruby']",C-C++_Java-C_C++-Objective-C_Shell*,FFI_IRI,"['.c', '.cpp', '.mm', '.java', '.c', '.sh', '.bsh', '.zsh']"
13346571,"['javascript', 'shell', 'html']",Shell*_JavaScript*,IRI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
4038657,"['python', 'html']",HI*,HI,['*']
9255495,"['ruby', 'css', 'html', 'javascript', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
16425042,"['javascript', 'typescript', 'html']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3681392,"['c', 'python', 'c++', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
8666568,"['ruby', 'html', 'javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2344621,"['ruby', 'html']",HI*,HI,['*']
2928534,"['objective-c', 'c', 'c++', 'shell', 'python']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
7352215,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
3640925,"['javascript', 'html', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
28149409,"['c++', 'python', 'shell', 'javascript', 'css']",C-Go_JS-CSS-HTML*_Shell*,FFI_IRI_ID,"['.go', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
7370241,"['c', 'c++', 'python', 'objective-c', 'shell']",C-C++_Shell*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
1452079,"['javascript', 'shell', 'html', 'css']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
12847818,"['c++', 'c', 'python', 'javascript', 'css', 'shell']",C-C++_C++-Objective-C_Shell*_Java-C_JavaScript*_Python*_C-Python,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.mm', '.c', '.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
5805256,"['c', 'c++', 'objective-c']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
6371338,"['python', 'shell', 'html']",Python*_Shell*,IRI,"['.py', '.sh', '.bsh', '.zsh']"
576099,"['php', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
28710753,"['python', 'javascript', 'html', 'css', 'c++']",Python*_JavaScript*_C-Python,FFI_IRI,"['.c', '.py', '.py', '.ts', '.js', '.html']"
8843378,"['objective-c', 'ruby']",HI*,HI,['*']
12849977,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
5773100,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
19715785,"['javascript', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
14699489,"['typescript', 'javascript']",JavaScript*,IRI,"['.ts', '.js', '.html']"
